session_id,user_id,time_spent,event_time,event_date
696,336,72,2025-04-05,2025-04-05
697,343,115,2025-04-05,2025-04-05
698,343,115,2025-04-05,2025-04-05
699,350,420,2025-04-05,2025-04-05
700,350,331,2025-04-05,2025-04-05
701,361,77,2025-04-05,2025-04-05
702,361,173,2025-04-05,2025-04-05
703,368,987,2025-04-05,2025-04-05
704,368,393,2025-04-05,2025-04-05
705,368,1036,2025-04-05,2025-04-05
706,368,925,2025-04-05,2025-04-05
707,368,855,2025-04-05,2025-04-05
708,368,1309,2025-04-05,2025-04-05
709,373,84,2025-04-05,2025-04-05
710,373,170,2025-04-05,2025-04-05
711,377,619,2025-04-05,2025-04-05
712,377,511,2025-04-05,2025-04-05
713,377,564,2025-04-05,2025-04-05
714,397,721,2025-04-05,2025-04-05
715,397,663,2025-04-05,2025-04-05
716,420,341,2025-04-05,2025-04-05
717,420,352,2025-04-05,2025-04-05
718,420,290,2025-04-05,2025-04-05
719,420,527,2025-04-05,2025-04-05
720,420,388,2025-04-05,2025-04-05
721,420,357,2025-04-05,2025-04-05
722,420,172,2025-04-05,2025-04-05
723,425,128,2025-04-05,2025-04-05
724,432,238,2025-04-05,2025-04-05
725,432,178,2025-04-05,2025-04-05
726,432,278,2025-04-05,2025-04-05
727,432,248,2025-04-05,2025-04-05
728,438,517,2025-04-05,2025-04-05
729,438,160,2025-04-05,2025-04-05
730,440,243,2025-04-05,2025-04-05
731,440,76,2025-04-05,2025-04-05
732,458,120,2025-04-05,2025-04-05
733,458,130,2025-04-05,2025-04-05
734,458,39,2025-04-05,2025-04-05
735,464,136,2025-04-05,2025-04-05
736,464,311,2025-04-05,2025-04-05
737,464,331,2025-04-05,2025-04-05
738,464,313,2025-04-05,2025-04-05
739,467,72,2025-04-05,2025-04-05
740,470,920,2025-04-05,2025-04-05
741,470,697,2025-04-05,2025-04-05
742,470,796,2025-04-05,2025-04-05
743,470,1206,2025-04-05,2025-04-05
744,470,1032,2025-04-05,2025-04-05
745,476,999,2025-04-05,2025-04-05
746,476,792,2025-04-05,2025-04-05
747,476,1002,2025-04-05,2025-04-05
748,477,236,2025-04-05,2025-04-05
749,477,66,2025-04-05,2025-04-05
750,479,637,2025-04-05,2025-04-05
751,479,964,2025-04-05,2025-04-05
752,479,887,2025-04-05,2025-04-05
753,479,1000,2025-04-05,2025-04-05
754,479,793,2025-04-05,2025-04-05
755,479,1144,2025-04-05,2025-04-05
756,481,212,2025-04-05,2025-04-05
757,481,220,2025-04-05,2025-04-05
758,481,342,2025-04-05,2025-04-05
759,481,427,2025-04-05,2025-04-05
760,481,78,2025-04-05,2025-04-05
761,3,203,2025-04-06,2025-04-06
762,3,462,2025-04-06,2025-04-06
763,3,241,2025-04-06,2025-04-06
764,15,49,2025-04-06,2025-04-06
765,15,209,2025-04-06,2025-04-06
766,15,231,2025-04-06,2025-04-06
767,28,420,2025-04-06,2025-04-06
768,28,237,2025-04-06,2025-04-06
769,28,137,2025-04-06,2025-04-06
770,30,146,2025-04-06,2025-04-06
771,30,104,2025-04-06,2025-04-06
772,30,266,2025-04-06,2025-04-06
773,50,140,2025-04-06,2025-04-06
774,54,976,2025-04-06,2025-04-06
775,55,364,2025-04-06,2025-04-06
776,55,312,2025-04-06,2025-04-06
777,55,288,2025-04-06,2025-04-06
778,69,42,2025-04-06,2025-04-06
779,69,177,2025-04-06,2025-04-06
780,83,123,2025-04-06,2025-04-06
781,83,102,2025-04-06,2025-04-06
782,83,198,2025-04-06,2025-04-06
783,92,216,2025-04-06,2025-04-06
784,92,236,2025-04-06,2025-04-06
785,92,218,2025-04-06,2025-04-06
786,93,193,2025-04-06,2025-04-06
787,93,151,2025-04-06,2025-04-06
788,93,309,2025-04-06,2025-04-06
789,93,228,2025-04-06,2025-04-06
790,95,143,2025-04-06,2025-04-06
791,96,258,2025-04-06,2025-04-06
792,96,31,2025-04-06,2025-04-06
793,96,195,2025-04-06,2025-04-06
794,96,188,2025-04-06,2025-04-06
795,97,333,2025-04-06,2025-04-06
796,97,277,2025-04-06,2025-04-06
797,97,217,2025-04-06,2025-04-06
798,97,228,2025-04-06,2025-04-06
799,97,504,2025-04-06,2025-04-06
800,100,120,2025-04-06,2025-04-06
801,100,71,2025-04-06,2025-04-06
802,105,561,2025-04-06,2025-04-06
803,105,1138,2025-04-06,2025-04-06
804,105,1078,2025-04-06,2025-04-06
805,105,625,2025-04-06,2025-04-06
806,105,970,2025-04-06,2025-04-06
807,105,504,2025-04-06,2025-04-06
808,105,909,2025-04-06,2025-04-06
809,105,1279,2025-04-06,2025-04-06
810,105,710,2025-04-06,2025-04-06
811,107,30,2025-04-06,2025-04-06
812,118,82,2025-04-06,2025-04-06
813,118,145,2025-04-06,2025-04-06
814,118,136,2025-04-06,2025-04-06
815,122,596,2025-04-06,2025-04-06
816,122,490,2025-04-06,2025-04-06
817,122,556,2025-04-06,2025-04-06
818,122,531,2025-04-06,2025-04-06
819,129,86,2025-04-06,2025-04-06
820,129,145,2025-04-06,2025-04-06
821,129,139,2025-04-06,2025-04-06
822,150,128,2025-04-06,2025-04-06
823,154,98,2025-04-06,2025-04-06
824,154,76,2025-04-06,2025-04-06
825,157,419,2025-04-06,2025-04-06
826,157,174,2025-04-06,2025-04-06
827,157,373,2025-04-06,2025-04-06
828,160,359,2025-04-06,2025-04-06
829,160,402,2025-04-06,2025-04-06
830,160,387,2025-04-06,2025-04-06
831,161,124,2025-04-06,2025-04-06
832,161,110,2025-04-06,2025-04-06
833,161,191,2025-04-06,2025-04-06
834,170,291,2025-04-06,2025-04-06
835,170,309,2025-04-06,2025-04-06
836,170,480,2025-04-06,2025-04-06
837,170,213,2025-04-06,2025-04-06
838,181,257,2025-04-06,2025-04-06
839,181,148,2025-04-06,2025-04-06
840,181,176,2025-04-06,2025-04-06
841,182,106,2025-04-06,2025-04-06
842,182,64,2025-04-06,2025-04-06
843,182,124,2025-04-06,2025-04-06
844,196,131,2025-04-06,2025-04-06
845,196,111,2025-04-06,2025-04-06
846,198,646,2025-04-06,2025-04-06
847,198,663,2025-04-06,2025-04-06
848,198,605,2025-04-06,2025-04-06
849,201,30,2025-04-06,2025-04-06
850,201,394,2025-04-06,2025-04-06
851,203,109,2025-04-06,2025-04-06
852,203,113,2025-04-06,2025-04-06
853,208,349,2025-04-06,2025-04-06
854,208,406,2025-04-06,2025-04-06
855,208,180,2025-04-06,2025-04-06
856,208,68,2025-04-06,2025-04-06
857,208,385,2025-04-06,2025-04-06
858,209,70,2025-04-06,2025-04-06
859,211,159,2025-04-06,2025-04-06
860,211,259,2025-04-06,2025-04-06
861,211,347,2025-04-06,2025-04-06
862,211,367,2025-04-06,2025-04-06
863,214,128,2025-04-06,2025-04-06
864,218,271,2025-04-06,2025-04-06
865,218,176,2025-04-06,2025-04-06
866,218,151,2025-04-06,2025-04-06
867,219,289,2025-04-06,2025-04-06
868,219,254,2025-04-06,2025-04-06
869,219,242,2025-04-06,2025-04-06
870,221,409,2025-04-06,2025-04-06
871,221,278,2025-04-06,2025-04-06
872,221,450,2025-04-06,2025-04-06
873,221,298,2025-04-06,2025-04-06
874,221,329,2025-04-06,2025-04-06
875,231,328,2025-04-06,2025-04-06
876,231,243,2025-04-06,2025-04-06
877,231,157,2025-04-06,2025-04-06
878,231,248,2025-04-06,2025-04-06
879,231,247,2025-04-06,2025-04-06
880,238,181,2025-04-06,2025-04-06
881,239,122,2025-04-06,2025-04-06
882,239,347,2025-04-06,2025-04-06
883,241,688,2025-04-06,2025-04-06
884,241,688,2025-04-06,2025-04-06
885,241,715,2025-04-06,2025-04-06
886,241,801,2025-04-06,2025-04-06
887,241,823,2025-04-06,2025-04-06
888,241,957,2025-04-06,2025-04-06
889,246,936,2025-04-06,2025-04-06
890,246,1160,2025-04-06,2025-04-06
891,246,1017,2025-04-06,2025-04-06
892,246,817,2025-04-06,2025-04-06
893,248,1213,2025-04-06,2025-04-06
894,248,913,2025-04-06,2025-04-06
895,249,622,2025-04-06,2025-04-06
896,249,579,2025-04-06,2025-04-06
897,249,656,2025-04-06,2025-04-06
898,249,931,2025-04-06,2025-04-06
899,249,721,2025-04-06,2025-04-06
900,249,1002,2025-04-06,2025-04-06
901,250,471,2025-04-06,2025-04-06
902,250,614,2025-04-06,2025-04-06
903,250,410,2025-04-06,2025-04-06
904,250,331,2025-04-06,2025-04-06
905,250,542,2025-04-06,2025-04-06
906,253,581,2025-04-06,2025-04-06
907,253,540,2025-04-06,2025-04-06
908,253,640,2025-04-06,2025-04-06
909,257,955,2025-04-06,2025-04-06
910,257,1072,2025-04-06,2025-04-06
911,257,650,2025-04-06,2025-04-06
912,257,678,2025-04-06,2025-04-06
913,257,619,2025-04-06,2025-04-06
914,257,1164,2025-04-06,2025-04-06
915,258,272,2025-04-06,2025-04-06
916,258,266,2025-04-06,2025-04-06
917,258,221,2025-04-06,2025-04-06
918,264,197,2025-04-06,2025-04-06
919,264,441,2025-04-06,2025-04-06
920,264,285,2025-04-06,2025-04-06
921,264,267,2025-04-06,2025-04-06
922,264,380,2025-04-06,2025-04-06
923,266,189,2025-04-06,2025-04-06
924,272,772,2025-04-06,2025-04-06
925,279,254,2025-04-06,2025-04-06
926,279,221,2025-04-06,2025-04-06
927,281,440,2025-04-06,2025-04-06
928,281,593,2025-04-06,2025-04-06
929,292,159,2025-04-06,2025-04-06
930,294,71,2025-04-06,2025-04-06
931,294,91,2025-04-06,2025-04-06
932,294,94,2025-04-06,2025-04-06
933,296,395,2025-04-06,2025-04-06
934,296,324,2025-04-06,2025-04-06
935,296,146,2025-04-06,2025-04-06
936,296,280,2025-04-06,2025-04-06
937,308,116,2025-04-06,2025-04-06
938,308,152,2025-04-06,2025-04-06
939,308,30,2025-04-06,2025-04-06
940,314,867,2025-04-06,2025-04-06
941,314,931,2025-04-06,2025-04-06
942,314,1014,2025-04-06,2025-04-06
943,314,1056,2025-04-06,2025-04-06
944,314,1024,2025-04-06,2025-04-06
945,314,833,2025-04-06,2025-04-06
946,314,1118,2025-04-06,2025-04-06
947,314,875,2025-04-06,2025-04-06
948,315,514,2025-04-06,2025-04-06
949,315,687,2025-04-06,2025-04-06
950,315,489,2025-04-06,2025-04-06
951,315,387,2025-04-06,2025-04-06
952,319,133,2025-04-06,2025-04-06
953,320,114,2025-04-06,2025-04-06
954,321,354,2025-04-06,2025-04-06
955,321,196,2025-04-06,2025-04-06
956,321,285,2025-04-06,2025-04-06
957,321,375,2025-04-06,2025-04-06
958,327,181,2025-04-06,2025-04-06
959,327,306,2025-04-06,2025-04-06
960,327,338,2025-04-06,2025-04-06
961,327,424,2025-04-06,2025-04-06
962,327,166,2025-04-06,2025-04-06
963,327,265,2025-04-06,2025-04-06
964,331,73,2025-04-06,2025-04-06
965,331,189,2025-04-06,2025-04-06
966,335,114,2025-04-06,2025-04-06
967,335,152,2025-04-06,2025-04-06
968,340,145,2025-04-06,2025-04-06
969,343,157,2025-04-06,2025-04-06
970,343,30,2025-04-06,2025-04-06
971,343,144,2025-04-06,2025-04-06
972,350,388,2025-04-06,2025-04-06
973,350,263,2025-04-06,2025-04-06
974,350,229,2025-04-06,2025-04-06
975,350,548,2025-04-06,2025-04-06
976,350,425,2025-04-06,2025-04-06
977,355,207,2025-04-06,2025-04-06
978,361,30,2025-04-06,2025-04-06
979,361,154,2025-04-06,2025-04-06
980,361,57,2025-04-06,2025-04-06
981,361,201,2025-04-06,2025-04-06
982,362,464,2025-04-06,2025-04-06
983,362,247,2025-04-06,2025-04-06
984,362,350,2025-04-06,2025-04-06
985,362,287,2025-04-06,2025-04-06
986,368,734,2025-04-06,2025-04-06
987,368,486,2025-04-06,2025-04-06
988,368,905,2025-04-06,2025-04-06
989,368,484,2025-04-06,2025-04-06
990,371,100,2025-04-06,2025-04-06
991,373,121,2025-04-06,2025-04-06
992,373,148,2025-04-06,2025-04-06
993,373,37,2025-04-06,2025-04-06
994,377,688,2025-04-06,2025-04-06
995,377,492,2025-04-06,2025-04-06
996,389,239,2025-04-06,2025-04-06
997,389,417,2025-04-06,2025-04-06
998,389,278,2025-04-06,2025-04-06
999,397,925,2025-04-06,2025-04-06
1000,397,386,2025-04-06,2025-04-06
1001,417,103,2025-04-06,2025-04-06
1002,417,71,2025-04-06,2025-04-06
1003,420,193,2025-04-06,2025-04-06
1004,420,399,2025-04-06,2025-04-06
1005,420,227,2025-04-06,2025-04-06
1006,420,514,2025-04-06,2025-04-06
1007,420,462,2025-04-06,2025-04-06
1008,432,288,2025-04-06,2025-04-06
1009,432,387,2025-04-06,2025-04-06
1010,438,595,2025-04-06,2025-04-06
1011,438,458,2025-04-06,2025-04-06
1012,438,605,2025-04-06,2025-04-06
1013,438,805,2025-04-06,2025-04-06
1014,438,355,2025-04-06,2025-04-06
1015,443,207,2025-04-06,2025-04-06
1016,443,146,2025-04-06,2025-04-06
1017,443,177,2025-04-06,2025-04-06
1018,458,105,2025-04-06,2025-04-06
1019,458,60,2025-04-06,2025-04-06
1020,458,82,2025-04-06,2025-04-06
1021,464,283,2025-04-06,2025-04-06
1022,464,461,2025-04-06,2025-04-06
1023,464,356,2025-04-06,2025-04-06
1024,464,167,2025-04-06,2025-04-06
1025,468,556,2025-04-06,2025-04-06
1026,468,545,2025-04-06,2025-04-06
1027,470,888,2025-04-06,2025-04-06
1028,470,798,2025-04-06,2025-04-06
1029,470,915,2025-04-06,2025-04-06
1030,476,913,2025-04-06,2025-04-06
1031,476,933,2025-04-06,2025-04-06
1032,476,983,2025-04-06,2025-04-06
1033,476,1011,2025-04-06,2025-04-06
1034,476,865,2025-04-06,2025-04-06
1035,477,181,2025-04-06,2025-04-06
1036,479,1054,2025-04-06,2025-04-06
1037,479,599,2025-04-06,2025-04-06
1038,479,744,2025-04-06,2025-04-06
1039,479,1170,2025-04-06,2025-04-06
1040,481,388,2025-04-06,2025-04-06
1041,481,414,2025-04-06,2025-04-06
1042,481,222,2025-04-06,2025-04-06
1043,481,455,2025-04-06,2025-04-06
1044,481,146,2025-04-06,2025-04-06
1045,2,645,2025-04-07,2025-04-07
1046,2,880,2025-04-07,2025-04-07
1047,2,668,2025-04-07,2025-04-07
1048,2,563,2025-04-07,2025-04-07
1049,15,221,2025-04-07,2025-04-07
1050,15,180,2025-04-07,2025-04-07
1051,19,105,2025-04-07,2025-04-07
1052,19,120,2025-04-07,2025-04-07
1053,28,315,2025-04-07,2025-04-07
1054,28,295,2025-04-07,2025-04-07
1055,30,135,2025-04-07,2025-04-07
1056,32,149,2025-04-07,2025-04-07
1057,32,143,2025-04-07,2025-04-07
1058,32,114,2025-04-07,2025-04-07
1059,32,89,2025-04-07,2025-04-07
1060,33,134,2025-04-07,2025-04-07
1061,33,30,2025-04-07,2025-04-07
1062,42,199,2025-04-07,2025-04-07
1063,42,30,2025-04-07,2025-04-07
1064,42,126,2025-04-07,2025-04-07
1065,50,102,2025-04-07,2025-04-07
1066,50,105,2025-04-07,2025-04-07
1067,54,668,2025-04-07,2025-04-07
1068,54,573,2025-04-07,2025-04-07
1069,54,400,2025-04-07,2025-04-07
1070,54,590,2025-04-07,2025-04-07
1071,55,327,2025-04-07,2025-04-07
1072,55,249,2025-04-07,2025-04-07
1073,55,215,2025-04-07,2025-04-07
1074,55,241,2025-04-07,2025-04-07
1075,72,260,2025-04-07,2025-04-07
1076,75,228,2025-04-07,2025-04-07
1077,78,143,2025-04-07,2025-04-07
1078,83,135,2025-04-07,2025-04-07
1079,88,125,2025-04-07,2025-04-07
1080,88,262,2025-04-07,2025-04-07
1081,88,135,2025-04-07,2025-04-07
1082,88,360,2025-04-07,2025-04-07
1083,88,232,2025-04-07,2025-04-07
1084,88,142,2025-04-07,2025-04-07
1085,88,220,2025-04-07,2025-04-07
1086,88,314,2025-04-07,2025-04-07
1087,92,129,2025-04-07,2025-04-07
1088,93,307,2025-04-07,2025-04-07
1089,93,379,2025-04-07,2025-04-07
1090,95,114,2025-04-07,2025-04-07
1091,96,100,2025-04-07,2025-04-07
1092,96,121,2025-04-07,2025-04-07
1093,97,409,2025-04-07,2025-04-07
1094,100,174,2025-04-07,2025-04-07
1095,100,30,2025-04-07,2025-04-07
1096,105,1068,2025-04-07,2025-04-07
1097,105,955,2025-04-07,2025-04-07
1098,105,901,2025-04-07,2025-04-07
1099,105,585,2025-04-07,2025-04-07
1100,105,1171,2025-04-07,2025-04-07
1101,105,777,2025-04-07,2025-04-07
1102,107,150,2025-04-07,2025-04-07
1103,112,30,2025-04-07,2025-04-07
1104,112,173,2025-04-07,2025-04-07
1105,112,84,2025-04-07,2025-04-07
1106,118,161,2025-04-07,2025-04-07
1107,122,624,2025-04-07,2025-04-07
1108,125,251,2025-04-07,2025-04-07
1109,125,183,2025-04-07,2025-04-07
1110,125,131,2025-04-07,2025-04-07
1111,125,217,2025-04-07,2025-04-07
1112,129,157,2025-04-07,2025-04-07
1113,150,97,2025-04-07,2025-04-07
1114,154,152,2025-04-07,2025-04-07
1115,154,165,2025-04-07,2025-04-07
1116,157,270,2025-04-07,2025-04-07
1117,157,187,2025-04-07,2025-04-07
1118,157,392,2025-04-07,2025-04-07
1119,160,286,2025-04-07,2025-04-07
1120,161,88,2025-04-07,2025-04-07
1121,162,293,2025-04-07,2025-04-07
1122,162,336,2025-04-07,2025-04-07
1123,162,509,2025-04-07,2025-04-07
1124,170,148,2025-04-07,2025-04-07
1125,170,254,2025-04-07,2025-04-07
1126,170,318,2025-04-07,2025-04-07
1127,170,450,2025-04-07,2025-04-07
1128,170,360,2025-04-07,2025-04-07
1129,182,111,2025-04-07,2025-04-07
1130,196,192,2025-04-07,2025-04-07
1131,198,780,2025-04-07,2025-04-07
1132,198,370,2025-04-07,2025-04-07
1133,199,536,2025-04-07,2025-04-07
1134,199,395,2025-04-07,2025-04-07
1135,199,453,2025-04-07,2025-04-07
1136,201,370,2025-04-07,2025-04-07
1137,201,280,2025-04-07,2025-04-07
1138,201,253,2025-04-07,2025-04-07
1139,201,304,2025-04-07,2025-04-07
1140,201,125,2025-04-07,2025-04-07
1141,203,52,2025-04-07,2025-04-07
1142,203,187,2025-04-07,2025-04-07
1143,203,129,2025-04-07,2025-04-07
1144,209,99,2025-04-07,2025-04-07
1145,211,469,2025-04-07,2025-04-07
1146,211,259,2025-04-07,2025-04-07
1147,211,368,2025-04-07,2025-04-07
1148,211,184,2025-04-07,2025-04-07
1149,214,145,2025-04-07,2025-04-07
1150,214,213,2025-04-07,2025-04-07
1151,218,317,2025-04-07,2025-04-07
1152,218,395,2025-04-07,2025-04-07
1153,218,332,2025-04-07,2025-04-07
1154,221,527,2025-04-07,2025-04-07
1155,221,96,2025-04-07,2025-04-07
1156,221,304,2025-04-07,2025-04-07
1157,231,239,2025-04-07,2025-04-07
1158,231,331,2025-04-07,2025-04-07
1159,238,182,2025-04-07,2025-04-07
1160,238,146,2025-04-07,2025-04-07
1161,238,231,2025-04-07,2025-04-07
1162,239,398,2025-04-07,2025-04-07
1163,239,232,2025-04-07,2025-04-07
1164,241,944,2025-04-07,2025-04-07
1165,241,915,2025-04-07,2025-04-07
1166,241,1110,2025-04-07,2025-04-07
1167,241,706,2025-04-07,2025-04-07
1168,241,883,2025-04-07,2025-04-07
1169,241,1077,2025-04-07,2025-04-07
1170,246,972,2025-04-07,2025-04-07
1171,246,818,2025-04-07,2025-04-07
1172,246,776,2025-04-07,2025-04-07
1173,248,719,2025-04-07,2025-04-07
1174,248,1089,2025-04-07,2025-04-07
1175,248,620,2025-04-07,2025-04-07
1176,248,1144,2025-04-07,2025-04-07
1177,248,964,2025-04-07,2025-04-07
1178,250,575,2025-04-07,2025-04-07
1179,250,799,2025-04-07,2025-04-07
1180,250,798,2025-04-07,2025-04-07
1181,250,652,2025-04-07,2025-04-07
1182,250,469,2025-04-07,2025-04-07
1183,250,518,2025-04-07,2025-04-07
1184,253,589,2025-04-07,2025-04-07
1185,253,441,2025-04-07,2025-04-07
1186,253,225,2025-04-07,2025-04-07
1187,253,630,2025-04-07,2025-04-07
1188,257,1021,2025-04-07,2025-04-07
1189,257,461,2025-04-07,2025-04-07
1190,257,832,2025-04-07,2025-04-07
1191,257,1124,2025-04-07,2025-04-07
1192,258,426,2025-04-07,2025-04-07
1193,258,335,2025-04-07,2025-04-07
1194,264,215,2025-04-07,2025-04-07
1195,266,399,2025-04-07,2025-04-07
1196,266,352,2025-04-07,2025-04-07
1197,266,253,2025-04-07,2025-04-07
1198,266,148,2025-04-07,2025-04-07
1199,272,682,2025-04-07,2025-04-07
1200,272,702,2025-04-07,2025-04-07
1201,272,309,2025-04-07,2025-04-07
1202,272,485,2025-04-07,2025-04-07
1203,279,348,2025-04-07,2025-04-07
1204,281,824,2025-04-07,2025-04-07
1205,296,309,2025-04-07,2025-04-07
1206,296,240,2025-04-07,2025-04-07
1207,308,30,2025-04-07,2025-04-07
1208,308,159,2025-04-07,2025-04-07
1209,314,1211,2025-04-07,2025-04-07
1210,314,1004,2025-04-07,2025-04-07
1211,315,727,2025-04-07,2025-04-07
1212,315,662,2025-04-07,2025-04-07
1213,319,232,2025-04-07,2025-04-07
1214,319,194,2025-04-07,2025-04-07
1215,320,158,2025-04-07,2025-04-07
1216,320,146,2025-04-07,2025-04-07
1217,320,173,2025-04-07,2025-04-07
1218,321,163,2025-04-07,2025-04-07
1219,321,180,2025-04-07,2025-04-07
1220,326,328,2025-04-07,2025-04-07
1221,326,342,2025-04-07,2025-04-07
1222,326,242,2025-04-07,2025-04-07
1223,327,347,2025-04-07,2025-04-07
1224,327,211,2025-04-07,2025-04-07
1225,327,446,2025-04-07,2025-04-07
1226,327,353,2025-04-07,2025-04-07
1227,335,62,2025-04-07,2025-04-07
1228,336,38,2025-04-07,2025-04-07
1229,340,161,2025-04-07,2025-04-07
1230,340,135,2025-04-07,2025-04-07
1231,340,159,2025-04-07,2025-04-07
1232,343,115,2025-04-07,2025-04-07
1233,350,435,2025-04-07,2025-04-07
1234,350,264,2025-04-07,2025-04-07
1235,353,251,2025-04-07,2025-04-07
1236,353,407,2025-04-07,2025-04-07
1237,355,182,2025-04-07,2025-04-07
1238,355,208,2025-04-07,2025-04-07
1239,362,316,2025-04-07,2025-04-07
1240,368,1089,2025-04-07,2025-04-07
1241,368,863,2025-04-07,2025-04-07
1242,368,927,2025-04-07,2025-04-07
1243,368,925,2025-04-07,2025-04-07
1244,368,917,2025-04-07,2025-04-07
1245,368,1204,2025-04-07,2025-04-07
1246,368,626,2025-04-07,2025-04-07
1247,368,555,2025-04-07,2025-04-07
1248,371,30,2025-04-07,2025-04-07
1249,371,142,2025-04-07,2025-04-07
1250,371,155,2025-04-07,2025-04-07
1251,371,113,2025-04-07,2025-04-07
1252,373,116,2025-04-07,2025-04-07
1253,373,62,2025-04-07,2025-04-07
1254,377,730,2025-04-07,2025-04-07
1255,389,192,2025-04-07,2025-04-07
1256,389,471,2025-04-07,2025-04-07
1257,389,210,2025-04-07,2025-04-07
1258,389,321,2025-04-07,2025-04-07
1259,404,817,2025-04-07,2025-04-07
1260,404,602,2025-04-07,2025-04-07
1261,404,510,2025-04-07,2025-04-07
1262,404,555,2025-04-07,2025-04-07
1263,404,721,2025-04-07,2025-04-07
1264,404,512,2025-04-07,2025-04-07
1265,404,487,2025-04-07,2025-04-07
1266,404,566,2025-04-07,2025-04-07
1267,417,86,2025-04-07,2025-04-07
1268,417,169,2025-04-07,2025-04-07
1269,417,132,2025-04-07,2025-04-07
1270,420,201,2025-04-07,2025-04-07
1271,420,436,2025-04-07,2025-04-07
1272,420,162,2025-04-07,2025-04-07
1273,420,280,2025-04-07,2025-04-07
1274,420,238,2025-04-07,2025-04-07
1275,420,314,2025-04-07,2025-04-07
1276,425,120,2025-04-07,2025-04-07
1277,425,145,2025-04-07,2025-04-07
1278,432,431,2025-04-07,2025-04-07
1279,432,226,2025-04-07,2025-04-07
1280,432,233,2025-04-07,2025-04-07
1281,432,212,2025-04-07,2025-04-07
1282,438,772,2025-04-07,2025-04-07
1283,438,515,2025-04-07,2025-04-07
1284,438,662,2025-04-07,2025-04-07
1285,438,424,2025-04-07,2025-04-07
1286,438,941,2025-04-07,2025-04-07
1287,440,219,2025-04-07,2025-04-07
1288,443,84,2025-04-07,2025-04-07
1289,443,141,2025-04-07,2025-04-07
1290,464,426,2025-04-07,2025-04-07
1291,464,338,2025-04-07,2025-04-07
1292,464,383,2025-04-07,2025-04-07
1293,464,232,2025-04-07,2025-04-07
1294,467,30,2025-04-07,2025-04-07
1295,468,862,2025-04-07,2025-04-07
1296,468,541,2025-04-07,2025-04-07
1297,468,564,2025-04-07,2025-04-07
1298,468,995,2025-04-07,2025-04-07
1299,468,575,2025-04-07,2025-04-07
1300,468,393,2025-04-07,2025-04-07
1301,470,1040,2025-04-07,2025-04-07
1302,470,1330,2025-04-07,2025-04-07
1303,470,836,2025-04-07,2025-04-07
1304,470,711,2025-04-07,2025-04-07
1305,476,835,2025-04-07,2025-04-07
1306,476,668,2025-04-07,2025-04-07
1307,476,939,2025-04-07,2025-04-07
1308,476,980,2025-04-07,2025-04-07
1309,477,45,2025-04-07,2025-04-07
1310,479,1091,2025-04-07,2025-04-07
1311,479,648,2025-04-07,2025-04-07
1312,479,1046,2025-04-07,2025-04-07
1313,481,182,2025-04-07,2025-04-07
1314,481,221,2025-04-07,2025-04-07
1315,481,389,2025-04-07,2025-04-07
1316,481,413,2025-04-07,2025-04-07
1317,481,232,2025-04-07,2025-04-07
1318,2,751,2025-04-08,2025-04-08
1319,2,645,2025-04-08,2025-04-08
1320,2,650,2025-04-08,2025-04-08
1321,15,146,2025-04-08,2025-04-08
1322,15,89,2025-04-08,2025-04-08
1323,19,30,2025-04-08,2025-04-08
1324,28,395,2025-04-08,2025-04-08
