attempt_id,user_id,session_id,level_id,status,event_time,attempt_number
723,279,102,2,win,2025-04-02,1
724,279,102,3,win,2025-04-02,1
725,279,102,4,lose,2025-04-02,1
726,292,103,3,win,2025-04-02,2
727,292,103,4,win,2025-04-02,1
728,292,103,5,win,2025-04-02,1
729,292,103,6,lose,2025-04-02,1
730,296,104,1,win,2025-04-02,1
731,296,104,2,quit,2025-04-02,1
732,296,105,2,win,2025-04-02,2
733,296,105,3,win,2025-04-02,1
734,296,105,4,win,2025-04-02,1
735,296,105,5,win,2025-04-02,1
736,296,105,6,win,2025-04-02,1
737,296,105,7,win,2025-04-02,1
738,296,105,8,win,2025-04-02,1
739,296,105,9,win,2025-04-02,1
740,296,105,10,win,2025-04-02,1
741,296,105,11,lose,2025-04-02,1
742,296,105,11,win,2025-04-02,2
743,296,106,12,win,2025-04-02,1
744,296,106,13,win,2025-04-02,1
745,296,106,14,win,2025-04-02,1
746,296,106,15,win,2025-04-02,1
747,296,106,16,win,2025-04-02,1
748,296,106,17,win,2025-04-02,1
749,296,106,18,win,2025-04-02,1
750,296,106,19,quit,2025-04-02,1
751,296,107,19,quit,2025-04-02,2
752,296,108,19,win,2025-04-02,3
753,296,108,20,win,2025-04-02,1
754,296,108,21,win,2025-04-02,1
755,296,108,22,win,2025-04-02,1
756,296,108,23,win,2025-04-02,1
757,296,108,24,win,2025-04-02,1
758,296,108,25,win,2025-04-02,1
759,296,108,26,win,2025-04-02,1
760,296,108,27,win,2025-04-02,1
761,296,108,28,quit,2025-04-02,1
762,296,109,28,quit,2025-04-02,2
763,296,110,28,win,2025-04-02,3
764,296,110,29,win,2025-04-02,1
765,296,110,30,win,2025-04-02,1
766,296,110,31,lose,2025-04-02,1
767,296,110,31,win,2025-04-02,2
768,296,110,32,lose,2025-04-02,1
769,296,110,32,win,2025-04-02,2
770,296,110,33,win,2025-04-02,1
771,296,110,34,lose,2025-04-02,1
772,296,110,34,quit,2025-04-02,2
773,296,111,34,quit,2025-04-02,3
774,315,112,24,win,2025-04-02,1
775,315,112,25,win,2025-04-02,1
776,315,112,26,win,2025-04-02,1
777,315,112,27,win,2025-04-02,1
778,315,112,28,win,2025-04-02,1
779,315,112,29,win,2025-04-02,1
780,315,112,30,win,2025-04-02,1
781,315,112,31,lose,2025-04-02,1
782,315,112,31,win,2025-04-02,2
783,315,112,32,lose,2025-04-02,1
784,315,112,32,win,2025-04-02,2
785,315,112,33,win,2025-04-02,1
786,315,112,34,lose,2025-04-02,1
787,315,112,34,lose,2025-04-02,2
788,315,112,34,win,2025-04-02,3
789,315,112,35,lose,2025-04-02,1
790,315,112,35,win,2025-04-02,2
791,315,112,36,lose,2025-04-02,1
792,315,112,36,win,2025-04-02,2
793,315,112,37,lose,2025-04-02,1
794,315,112,37,lose,2025-04-02,2
795,315,112,37,win,2025-04-02,3
796,315,112,38,win,2025-04-02,1
797,315,113,39,lose,2025-04-02,1
798,315,113,39,win,2025-04-02,2
799,315,113,40,lose,2025-04-02,1
800,315,113,40,lose,2025-04-02,2
801,315,113,40,win,2025-04-02,3
802,315,113,41,win,2025-04-02,1
803,315,113,42,win,2025-04-02,1
804,315,113,43,win,2025-04-02,1
805,315,113,44,win,2025-04-02,1
806,315,113,45,win,2025-04-02,1
807,315,113,46,win,2025-04-02,1
808,315,113,47,win,2025-04-02,1
809,315,113,48,lose,2025-04-02,1
810,315,113,48,lose,2025-04-02,2
811,315,113,48,lose,2025-04-02,3
812,315,113,48,win,2025-04-02,4
813,315,113,49,lose,2025-04-02,1
814,315,113,49,win,2025-04-02,2
815,315,113,50,lose,2025-04-02,1
816,315,113,50,win,2025-04-02,2
817,315,113,51,lose,2025-04-02,1
818,315,113,51,quit,2025-04-02,2
819,315,114,51,win,2025-04-02,3
820,315,114,52,lose,2025-04-02,1
821,315,114,52,lose,2025-04-02,2
822,315,114,52,win,2025-04-02,3
823,315,114,53,lose,2025-04-02,1
824,315,114,53,win,2025-04-02,2
825,315,114,54,quit,2025-04-02,1
826,315,115,54,lose,2025-04-02,2
827,315,115,54,lose,2025-04-02,3
828,315,115,54,win,2025-04-02,4
829,315,115,55,win,2025-04-02,1
830,315,115,56,win,2025-04-02,1
831,315,115,57,win,2025-04-02,1
832,315,115,58,lose,2025-04-02,1
833,315,115,58,lose,2025-04-02,2
834,315,115,58,lose,2025-04-02,3
835,315,115,58,win,2025-04-02,4
836,315,115,59,lose,2025-04-02,1
837,315,115,59,win,2025-04-02,2
838,315,115,60,win,2025-04-02,1
839,315,115,61,win,2025-04-02,1
840,315,115,62,win,2025-04-02,1
841,315,115,63,win,2025-04-02,1
842,315,115,64,quit,2025-04-02,1
843,315,116,64,lose,2025-04-02,2
844,315,116,64,win,2025-04-02,3
845,315,116,65,lose,2025-04-02,1
846,315,116,65,win,2025-04-02,2
847,315,116,66,win,2025-04-02,1
848,315,116,67,lose,2025-04-02,1
849,315,116,67,lose,2025-04-02,2
850,319,117,1,win,2025-04-02,1
851,319,117,2,win,2025-04-02,1
852,319,117,3,win,2025-04-02,1
853,319,117,4,win,2025-04-02,1
854,319,117,5,quit,2025-04-02,1
855,319,118,5,win,2025-04-02,2
856,319,118,6,lose,2025-04-02,1
857,320,119,1,win,2025-04-02,1
858,320,119,2,quit,2025-04-02,1
859,320,120,2,win,2025-04-02,2
860,320,120,3,lose,2025-04-02,1
861,320,121,3,win,2025-04-02,2
862,320,121,4,win,2025-04-02,1
863,320,121,5,win,2025-04-02,1
864,320,121,6,lose,2025-04-02,1
865,361,122,1,lose,2025-04-02,3
866,361,122,1,win,2025-04-02,4
867,361,122,2,win,2025-04-02,1
868,361,122,3,win,2025-04-02,1
869,361,122,4,lose,2025-04-02,1
870,361,122,4,lose,2025-04-02,2
871,368,123,1,lose,2025-04-02,1
872,368,123,1,quit,2025-04-02,2
873,368,124,1,lose,2025-04-02,3
874,368,124,1,win,2025-04-02,4
875,368,124,2,lose,2025-04-02,1
876,368,124,2,lose,2025-04-02,2
877,368,125,2,win,2025-04-02,3
878,368,125,3,win,2025-04-02,1
879,368,125,4,win,2025-04-02,1
880,368,125,5,win,2025-04-02,1
881,368,125,6,win,2025-04-02,1
882,368,125,7,win,2025-04-02,1
883,368,125,8,win,2025-04-02,1
884,368,125,9,win,2025-04-02,1
885,368,125,10,win,2025-04-02,1
886,368,125,11,win,2025-04-02,1
887,368,125,12,win,2025-04-02,1
888,368,125,13,win,2025-04-02,1
889,368,125,14,win,2025-04-02,1
890,368,125,15,win,2025-04-02,1
891,368,125,16,win,2025-04-02,1
892,368,125,17,win,2025-04-02,1
893,368,125,18,win,2025-04-02,1
894,368,125,19,win,2025-04-02,1
895,368,125,20,win,2025-04-02,1
896,368,125,21,win,2025-04-02,1
897,368,126,22,win,2025-04-02,1
898,368,126,23,win,2025-04-02,1
899,368,126,24,win,2025-04-02,1
900,368,126,25,win,2025-04-02,1
901,368,126,26,win,2025-04-02,1
902,368,126,27,win,2025-04-02,1
903,368,126,28,win,2025-04-02,1
904,368,126,29,win,2025-04-02,1
905,368,126,30,lose,2025-04-02,1
906,368,126,30,win,2025-04-02,2
907,368,126,31,win,2025-04-02,1
908,368,126,32,win,2025-04-02,1
909,368,126,33,win,2025-04-02,1
910,368,126,34,win,2025-04-02,1
911,368,126,35,win,2025-04-02,1
912,368,126,36,win,2025-04-02,1
913,368,126,37,win,2025-04-02,1
914,368,126,38,lose,2025-04-02,1
915,368,126,38,win,2025-04-02,2
916,368,126,39,lose,2025-04-02,1
917,368,126,39,win,2025-04-02,2
918,368,126,40,win,2025-04-02,1
919,368,126,41,lose,2025-04-02,1
920,368,126,41,lose,2025-04-02,2
921,368,127,41,win,2025-04-02,3
922,368,127,42,win,2025-04-02,1
923,368,127,43,win,2025-04-02,1
924,368,127,44,win,2025-04-02,1
925,368,127,45,win,2025-04-02,1
926,368,127,46,win,2025-04-02,1
927,368,127,47,lose,2025-04-02,1
928,368,127,47,lose,2025-04-02,2
929,368,127,47,lose,2025-04-02,3
930,368,128,47,lose,2025-04-02,4
931,368,128,47,lose,2025-04-02,5
932,368,128,47,win,2025-04-02,6
933,368,128,48,win,2025-04-02,1
934,368,128,49,win,2025-04-02,1
935,368,128,50,win,2025-04-02,1
936,368,128,51,lose,2025-04-02,1
937,368,128,51,lose,2025-04-02,2
938,368,128,51,win,2025-04-02,3
939,368,128,52,win,2025-04-02,1
940,368,128,53,win,2025-04-02,1
941,368,128,54,win,2025-04-02,1
942,368,128,55,win,2025-04-02,1
943,368,128,56,win,2025-04-02,1
944,368,128,57,win,2025-04-02,1
945,368,128,58,win,2025-04-02,1
946,368,128,59,lose,2025-04-02,1
947,368,128,59,lose,2025-04-02,2
948,368,128,59,win,2025-04-02,3
949,368,128,60,lose,2025-04-02,1
950,368,128,60,win,2025-04-02,2
951,368,128,61,lose,2025-04-02,1
952,368,128,61,win,2025-04-02,2
953,368,128,62,win,2025-04-02,1
954,368,128,63,lose,2025-04-02,1
955,368,128,63,win,2025-04-02,2
956,368,128,64,lose,2025-04-02,1
957,368,128,64,win,2025-04-02,2
958,368,128,65,lose,2025-04-02,1
959,368,128,65,win,2025-04-02,2
960,368,128,66,win,2025-04-02,1
961,368,129,67,win,2025-04-02,1
962,368,129,68,lose,2025-04-02,1
963,368,129,68,lose,2025-04-02,2
964,368,129,68,lose,2025-04-02,3
965,368,129,68,lose,2025-04-02,4
966,368,129,68,lose,2025-04-02,5
967,368,130,68,lose,2025-04-02,6
968,368,130,68,win,2025-04-02,7
969,368,130,69,lose,2025-04-02,1
970,368,130,69,lose,2025-04-02,2
971,368,130,69,lose,2025-04-02,3
972,368,130,69,win,2025-04-02,4
973,368,130,70,lose,2025-04-02,1
974,368,130,70,lose,2025-04-02,2
975,368,130,70,lose,2025-04-02,3
976,368,131,70,win,2025-04-02,4
977,368,131,71,win,2025-04-02,1
978,368,131,72,lose,2025-04-02,1
979,368,131,72,lose,2025-04-02,2
980,368,131,72,win,2025-04-02,3
981,368,131,73,win,2025-04-02,1
982,368,131,74,lose,2025-04-02,1
983,368,131,74,win,2025-04-02,2
984,368,131,75,win,2025-04-02,1
985,368,131,76,lose,2025-04-02,1
986,368,131,76,win,2025-04-02,2
987,368,131,77,win,2025-04-02,1
988,368,131,78,lose,2025-04-02,1
989,368,131,78,win,2025-04-02,2
990,368,131,79,lose,2025-04-02,1
991,368,131,79,win,2025-04-02,2
992,368,131,80,win,2025-04-02,1
993,368,131,81,lose,2025-04-02,1
994,368,131,81,lose,2025-04-02,2
995,470,132,68,win,2025-04-02,5
996,470,132,69,win,2025-04-02,1
997,470,132,70,quit,2025-04-02,1
998,470,133,70,win,2025-04-02,2
999,470,133,71,lose,2025-04-02,1
1000,470,133,71,lose,2025-04-02,2
1001,470,134,71,win,2025-04-02,3
1002,470,134,72,win,2025-04-02,1
1003,470,134,73,win,2025-04-02,1
1004,470,134,74,win,2025-04-02,1
1005,470,134,75,win,2025-04-02,1
1006,470,134,76,win,2025-04-02,1
1007,470,134,77,win,2025-04-02,1
1008,470,134,78,lose,2025-04-02,1
1009,470,134,78,lose,2025-04-02,2
1010,470,134,78,win,2025-04-02,3
1011,470,134,79,win,2025-04-02,1
1012,470,134,80,quit,2025-04-02,1
1013,470,135,80,win,2025-04-02,2
1014,470,135,81,lose,2025-04-02,1
1015,470,135,81,win,2025-04-02,2
1016,470,135,82,win,2025-04-02,1
1017,470,135,83,win,2025-04-02,1
1018,470,135,84,win,2025-04-02,1
1019,470,135,85,win,2025-04-02,1
1020,470,135,86,win,2025-04-02,1
1021,470,135,87,win,2025-04-02,1
1022,470,135,88,win,2025-04-02,1
1023,470,135,89,lose,2025-04-02,1
1024,470,135,89,lose,2025-04-02,2
1025,470,135,89,lose,2025-04-02,3
1026,470,136,89,win,2025-04-02,4
1027,470,136,90,win,2025-04-02,1
1028,470,136,91,win,2025-04-02,1
1029,470,136,92,lose,2025-04-02,1
1030,470,136,92,lose,2025-04-02,2
1031,470,137,92,quit,2025-04-02,3
1032,470,138,92,win,2025-04-02,4
1033,470,138,93,win,2025-04-02,1
1034,470,138,94,win,2025-04-02,1
1035,470,138,95,lose,2025-04-02,1
1036,470,138,95,win,2025-04-02,2
1037,470,138,96,win,2025-04-02,1
1038,470,138,97,win,2025-04-02,1
1039,470,138,98,win,2025-04-02,1
1040,470,138,99,win,2025-04-02,1
1041,470,138,100,win,2025-04-02,1
1042,470,138,101,lose,2025-04-02,1
1043,470,138,101,lose,2025-04-02,2
1044,470,138,101,lose,2025-04-02,3
1045,470,138,101,win,2025-04-02,4
1046,470,138,102,win,2025-04-02,1
1047,470,138,103,win,2025-04-02,1
1048,470,138,104,lose,2025-04-02,1
1049,470,138,104,lose,2025-04-02,2
1050,470,138,104,lose,2025-04-02,3
1051,479,139,1,win,2025-04-02,1
1052,479,139,2,win,2025-04-02,1
1053,479,139,3,win,2025-04-02,1
1054,479,139,4,win,2025-04-02,1
1055,479,139,5,win,2025-04-02,1
1056,479,139,6,win,2025-04-02,1
1057,479,139,7,win,2025-04-02,1
1058,479,139,8,lose,2025-04-02,1
1059,479,140,8,win,2025-04-02,2
1060,479,140,9,win,2025-04-02,1
1061,479,140,10,win,2025-04-02,1
1062,479,140,11,win,2025-04-02,1
1063,479,140,12,win,2025-04-02,1
1064,479,140,13,win,2025-04-02,1
1065,479,140,14,win,2025-04-02,1
1066,479,140,15,win,2025-04-02,1
1067,479,140,16,win,2025-04-02,1
1068,479,140,17,win,2025-04-02,1
1069,479,140,18,win,2025-04-02,1
1070,479,140,19,win,2025-04-02,1
1071,479,140,20,win,2025-04-02,1
1072,479,140,21,win,2025-04-02,1
1073,479,140,22,win,2025-04-02,1
1074,479,140,23,win,2025-04-02,1
1075,479,140,24,win,2025-04-02,1
1076,479,140,25,win,2025-04-02,1
1077,479,140,26,win,2025-04-02,1
1078,479,140,27,win,2025-04-02,1
1079,479,141,28,win,2025-04-02,1
1080,479,141,29,win,2025-04-02,1
1081,479,141,30,lose,2025-04-02,1
1082,479,141,30,win,2025-04-02,2
1083,479,141,31,lose,2025-04-02,1
1084,479,141,31,win,2025-04-02,2
1085,479,141,32,lose,2025-04-02,1
1086,479,141,32,lose,2025-04-02,2
1087,479,142,32,lose,2025-04-02,3
1088,479,142,32,lose,2025-04-02,4
1089,479,142,32,lose,2025-04-02,5
1090,479,142,32,lose,2025-04-02,6
1091,479,143,32,win,2025-04-02,7
1092,479,143,33,win,2025-04-02,1
1093,479,143,34,win,2025-04-02,1
1094,479,143,35,win,2025-04-02,1
1095,479,143,36,win,2025-04-02,1
1096,479,143,37,lose,2025-04-02,1
1097,479,143,37,win,2025-04-02,2
1098,479,143,38,lose,2025-04-02,1
1099,479,143,38,win,2025-04-02,2
1100,479,143,39,win,2025-04-02,1
1101,479,143,40,win,2025-04-02,1
1102,479,143,41,win,2025-04-02,1
1103,479,143,42,lose,2025-04-02,1
1104,479,143,42,win,2025-04-02,2
1105,479,143,43,win,2025-04-02,1
1106,479,143,44,win,2025-04-02,1
1107,479,143,45,lose,2025-04-02,1
1108,479,143,45,win,2025-04-02,2
1109,479,143,46,lose,2025-04-02,1
1110,479,143,46,win,2025-04-02,2
1111,479,143,47,lose,2025-04-02,1
1112,479,143,47,lose,2025-04-02,2
1113,479,143,47,win,2025-04-02,3
1114,479,143,48,lose,2025-04-02,1
1115,479,143,48,win,2025-04-02,2
1116,479,143,49,win,2025-04-02,1
1117,479,143,50,win,2025-04-02,1
1118,479,143,51,lose,2025-04-02,1
1119,479,143,51,win,2025-04-02,2
1120,481,144,10,win,2025-04-02,3
1121,481,144,11,lose,2025-04-02,1
1122,481,144,11,win,2025-04-02,2
1123,481,144,12,quit,2025-04-02,1
1124,481,145,12,win,2025-04-02,2
1125,481,145,13,win,2025-04-02,1
1126,481,145,14,win,2025-04-02,1
1127,481,145,15,win,2025-04-02,1
1128,481,145,16,win,2025-04-02,1
1129,481,145,17,win,2025-04-02,1
1130,481,145,18,win,2025-04-02,1
1131,481,145,19,win,2025-04-02,1
1132,481,145,20,win,2025-04-02,1
1133,481,145,21,quit,2025-04-02,1
1134,481,146,21,win,2025-04-02,2
1135,481,146,22,win,2025-04-02,1
1136,481,146,23,win,2025-04-02,1
1137,481,146,24,win,2025-04-02,1
1138,481,146,25,win,2025-04-02,1
1139,481,146,26,win,2025-04-02,1
1140,481,146,27,win,2025-04-02,1
1141,481,146,28,win,2025-04-02,1
1142,481,146,29,win,2025-04-02,1
1143,481,146,30,win,2025-04-02,1
1144,481,147,31,win,2025-04-02,1
1145,481,147,32,win,2025-04-02,1
1146,481,147,33,win,2025-04-02,1
1147,481,147,34,lose,2025-04-02,1
1148,481,147,34,win,2025-04-02,2
1149,481,147,35,win,2025-04-02,1
1150,481,147,36,win,2025-04-02,1
1151,481,147,37,lose,2025-04-02,1
1152,481,147,37,quit,2025-04-02,2
1153,481,148,37,win,2025-04-02,3
1154,481,148,38,win,2025-04-02,1
1155,481,148,39,win,2025-04-02,1
1156,481,148,40,lose,2025-04-02,1
1157,481,148,40,lose,2025-04-02,2
1158,481,148,40,win,2025-04-02,3
1159,481,148,41,quit,2025-04-02,1
1160,3,149,1,win,2025-04-03,1
1161,3,149,2,lose,2025-04-03,1
1162,3,149,2,lose,2025-04-03,2
1163,3,149,2,lose,2025-04-03,3
1164,55,150,1,win,2025-04-03,1
1165,55,150,2,lose,2025-04-03,1
1166,55,150,2,lose,2025-04-03,2
1167,55,150,2,win,2025-04-03,3
1168,55,150,3,win,2025-04-03,1
1169,55,150,4,lose,2025-04-03,1
1170,55,151,4,lose,2025-04-03,2
1171,55,152,4,lose,2025-04-03,3
1172,55,153,4,quit,2025-04-03,4
1173,69,154,6,win,2025-04-03,1
1174,69,154,7,quit,2025-04-03,1
1175,78,155,10,win,2025-04-03,2
1176,78,155,11,lose,2025-04-03,1
1177,78,155,11,lose,2025-04-03,2
1178,78,155,11,lose,2025-04-03,3
1179,78,156,11,win,2025-04-03,4
1180,78,156,12,win,2025-04-03,1
1181,78,156,13,quit,2025-04-03,1
1182,83,157,5,win,2025-04-03,2
1183,83,157,6,win,2025-04-03,1
1184,83,157,7,win,2025-04-03,1
1185,83,157,8,quit,2025-04-03,1
1186,83,158,8,win,2025-04-03,2
1187,83,158,9,win,2025-04-03,1
1188,83,158,10,lose,2025-04-03,1
1189,83,159,10,win,2025-04-03,2
1190,83,159,11,lose,2025-04-03,1
1191,83,159,11,win,2025-04-03,2
1192,83,159,12,lose,2025-04-03,1
1193,83,159,12,lose,2025-04-03,2
1194,83,160,12,lose,2025-04-03,3
1195,92,161,28,win,2025-04-03,1
1196,92,161,29,lose,2025-04-03,1
1197,92,161,29,win,2025-04-03,2
1198,92,161,30,quit,2025-04-03,1
1199,92,162,30,lose,2025-04-03,2
1200,92,162,30,win,2025-04-03,3
1201,92,162,31,lose,2025-04-03,1
1202,92,162,31,win,2025-04-03,2
1203,92,162,32,lose,2025-04-03,1
1204,92,162,32,win,2025-04-03,2
1205,92,162,33,win,2025-04-03,1
1206,92,162,34,lose,2025-04-03,1
1207,92,162,34,lose,2025-04-03,2
1208,92,163,34,win,2025-04-03,3
1209,92,163,35,lose,2025-04-03,1
1210,92,163,35,win,2025-04-03,2
1211,92,163,36,win,2025-04-03,1
1212,92,163,37,lose,2025-04-03,1
1213,92,163,37,lose,2025-04-03,2
1214,92,164,37,lose,2025-04-03,3
1215,92,164,37,win,2025-04-03,4
1216,92,164,38,win,2025-04-03,1
1217,92,164,39,win,2025-04-03,1
1218,92,164,40,win,2025-04-03,1
1219,92,164,41,lose,2025-04-03,1
1220,92,164,41,lose,2025-04-03,2
1221,92,164,41,win,2025-04-03,3
1222,92,164,42,lose,2025-04-03,1
1223,92,164,42,win,2025-04-03,2
1224,92,164,43,win,2025-04-03,1
1225,92,164,44,win,2025-04-03,1
1226,92,164,45,win,2025-04-03,1
1227,92,164,46,win,2025-04-03,1
1228,96,165,5,win,2025-04-03,2
1229,96,165,6,win,2025-04-03,1
1230,96,165,7,win,2025-04-03,1
1231,96,165,8,win,2025-04-03,1
1232,96,165,9,quit,2025-04-03,1
1233,97,166,12,win,2025-04-03,4
1234,97,166,13,lose,2025-04-03,1
1235,97,166,13,win,2025-04-03,2
1236,97,166,14,win,2025-04-03,1
1237,97,166,15,win,2025-04-03,1
1238,97,166,16,win,2025-04-03,1
1239,97,166,17,win,2025-04-03,1
1240,97,166,18,win,2025-04-03,1
1241,97,166,19,quit,2025-04-03,1
1242,97,167,19,win,2025-04-03,2
1243,97,167,20,win,2025-04-03,1
1244,97,167,21,win,2025-04-03,1
1245,97,167,22,win,2025-04-03,1
1246,97,167,23,win,2025-04-03,1
1247,97,167,24,win,2025-04-03,1
1248,97,167,25,lose,2025-04-03,1
1249,97,167,25,win,2025-04-03,2
1250,97,167,26,quit,2025-04-03,1
1251,97,168,26,win,2025-04-03,2
1252,97,168,27,lose,2025-04-03,1
1253,97,168,27,win,2025-04-03,2
1254,97,168,28,quit,2025-04-03,1
1255,97,169,28,quit,2025-04-03,2
1256,97,170,28,win,2025-04-03,3
1257,97,170,29,win,2025-04-03,1
1258,97,170,30,win,2025-04-03,1
1259,97,170,31,win,2025-04-03,1
1260,97,170,32,lose,2025-04-03,1
1261,97,170,32,quit,2025-04-03,2
1262,97,171,32,win,2025-04-03,3
1263,97,171,33,win,2025-04-03,1
1264,97,171,34,quit,2025-04-03,1
1265,97,172,34,win,2025-04-03,2
1266,97,172,35,win,2025-04-03,1
1267,97,172,36,lose,2025-04-03,1
1268,97,172,36,win,2025-04-03,2
1269,97,172,37,lose,2025-04-03,1
1270,97,172,37,win,2025-04-03,2
1271,97,172,38,win,2025-04-03,1
1272,97,172,39,win,2025-04-03,1
1273,97,172,40,win,2025-04-03,1
1274,97,172,41,win,2025-04-03,1
1275,97,172,42,win,2025-04-03,1
1276,97,172,43,win,2025-04-03,1
1277,97,173,44,win,2025-04-03,1
1278,97,173,45,win,2025-04-03,1
1279,97,173,46,win,2025-04-03,1
1280,97,173,47,lose,2025-04-03,1
1281,97,173,47,lose,2025-04-03,2
1282,97,173,47,lose,2025-04-03,3
1283,97,173,47,lose,2025-04-03,4
1284,97,173,47,win,2025-04-03,5
1285,97,173,48,lose,2025-04-03,1
1286,97,173,48,lose,2025-04-03,2
1287,97,173,48,win,2025-04-03,3
1288,97,173,49,win,2025-04-03,1
1289,97,173,50,win,2025-04-03,1
1290,97,173,51,lose,2025-04-03,1
1291,97,173,51,win,2025-04-03,2
1292,97,173,52,win,2025-04-03,1
1293,97,173,53,lose,2025-04-03,1
1294,97,173,53,win,2025-04-03,2
1295,101,174,1,quit,2025-04-03,2
1296,101,175,1,lose,2025-04-03,3
1297,101,175,1,win,2025-04-03,4
1298,101,175,2,win,2025-04-03,1
1299,101,175,3,win,2025-04-03,1
1300,101,175,4,win,2025-04-03,1
1301,101,175,5,quit,2025-04-03,1
1302,101,176,5,win,2025-04-03,2
1303,101,176,6,quit,2025-04-03,1
1304,105,177,23,win,2025-04-03,1
1305,105,177,24,win,2025-04-03,1
1306,105,177,25,win,2025-04-03,1
1307,105,177,26,win,2025-04-03,1
1308,105,177,27,win,2025-04-03,1
1309,105,177,28,win,2025-04-03,1
1310,105,177,29,win,2025-04-03,1
1311,105,177,30,win,2025-04-03,1
1312,105,177,31,win,2025-04-03,1
1313,105,177,32,win,2025-04-03,1
1314,105,177,33,lose,2025-04-03,1
1315,105,177,33,lose,2025-04-03,2
1316,105,177,33,win,2025-04-03,3
1317,105,177,34,win,2025-04-03,1
1318,105,177,35,win,2025-04-03,1
1319,105,177,36,quit,2025-04-03,1
1320,105,178,36,lose,2025-04-03,2
1321,105,178,36,win,2025-04-03,3
1322,105,178,37,win,2025-04-03,1
1323,105,178,38,lose,2025-04-03,1
1324,105,178,38,win,2025-04-03,2
1325,105,178,39,win,2025-04-03,1
1326,105,178,40,win,2025-04-03,1
1327,105,178,41,lose,2025-04-03,1
1328,105,178,41,win,2025-04-03,2
1329,105,178,42,win,2025-04-03,1
1330,105,178,43,win,2025-04-03,1
1331,105,178,44,lose,2025-04-03,1
1332,105,178,44,win,2025-04-03,2
1333,105,178,45,lose,2025-04-03,1
1334,105,178,45,lose,2025-04-03,2
1335,105,178,45,lose,2025-04-03,3
1336,105,178,45,lose,2025-04-03,4
1337,105,179,45,win,2025-04-03,5
1338,105,179,46,win,2025-04-03,1
1339,105,179,47,lose,2025-04-03,1
1340,105,179,47,win,2025-04-03,2
1341,105,179,48,lose,2025-04-03,1
1342,105,179,48,win,2025-04-03,2
1343,105,179,49,win,2025-04-03,1
1344,105,179,50,win,2025-04-03,1
1345,105,179,51,win,2025-04-03,1
1346,105,179,52,win,2025-04-03,1
1347,105,179,53,win,2025-04-03,1
1348,105,179,54,lose,2025-04-03,1
1349,105,179,54,win,2025-04-03,2
1350,105,179,55,win,2025-04-03,1
1351,105,179,56,lose,2025-04-03,1
1352,105,179,56,win,2025-04-03,2
1353,105,179,57,win,2025-04-03,1
1354,105,179,58,win,2025-04-03,1
1355,105,179,59,win,2025-04-03,1
1356,105,179,60,win,2025-04-03,1
1357,105,179,61,win,2025-04-03,1
1358,105,179,62,lose,2025-04-03,1
1359,105,179,62,win,2025-04-03,2
1360,105,179,63,lose,2025-04-03,1
1361,105,179,63,win,2025-04-03,2
1362,105,179,64,lose,2025-04-03,1
1363,105,179,64,win,2025-04-03,2
1364,105,180,65,lose,2025-04-03,1
1365,105,180,65,lose,2025-04-03,2
1366,105,180,65,lose,2025-04-03,3
1367,105,180,65,lose,2025-04-03,4
1368,105,180,65,lose,2025-04-03,5
1369,105,180,65,win,2025-04-03,6
1370,105,180,66,lose,2025-04-03,1
1371,105,180,66,win,2025-04-03,2
1372,105,180,67,win,2025-04-03,1
1373,105,180,68,lose,2025-04-03,1
1374,105,180,68,win,2025-04-03,2
1375,105,180,69,win,2025-04-03,1
1376,105,180,70,lose,2025-04-03,1
1377,105,180,70,win,2025-04-03,2
1378,105,180,71,win,2025-04-03,1
1379,105,180,72,win,2025-04-03,1
1380,105,180,73,win,2025-04-03,1
1381,105,180,74,win,2025-04-03,1
1382,105,180,75,win,2025-04-03,1
1383,105,180,76,lose,2025-04-03,1
1384,105,180,76,quit,2025-04-03,2
1385,107,181,10,win,2025-04-03,1
1386,107,181,11,lose,2025-04-03,1
1387,107,181,11,win,2025-04-03,2
1388,107,181,12,lose,2025-04-03,1
1389,107,181,12,lose,2025-04-03,2
1390,107,182,12,lose,2025-04-03,3
1391,107,182,12,win,2025-04-03,4
1392,107,182,13,win,2025-04-03,1
1393,107,182,14,win,2025-04-03,1
1394,107,182,15,win,2025-04-03,1
1395,107,182,16,lose,2025-04-03,1
1396,107,182,16,win,2025-04-03,2
1397,122,183,1,win,2025-04-03,1
1398,122,183,2,win,2025-04-03,1
1399,122,183,3,win,2025-04-03,1
1400,122,183,4,win,2025-04-03,1
1401,122,183,5,win,2025-04-03,1
1402,122,183,6,quit,2025-04-03,1
1403,122,184,6,win,2025-04-03,2
1404,122,184,7,win,2025-04-03,1
1405,122,184,8,win,2025-04-03,1
1406,122,184,9,lose,2025-04-03,1
1407,122,184,9,win,2025-04-03,2
1408,122,184,10,lose,2025-04-03,1
1409,122,184,10,win,2025-04-03,2
1410,122,184,11,win,2025-04-03,1
1411,122,184,12,win,2025-04-03,1
1412,122,184,13,win,2025-04-03,1
1413,122,184,14,quit,2025-04-03,1
1414,122,185,14,win,2025-04-03,2
1415,122,185,15,win,2025-04-03,1
1416,122,185,16,win,2025-04-03,1
1417,122,185,17,win,2025-04-03,1
1418,122,185,18,win,2025-04-03,1
1419,122,185,19,win,2025-04-03,1
1420,122,185,20,win,2025-04-03,1
1421,122,185,21,win,2025-04-03,1
